src_lang,tgt_lang,src,tgt
eng_Latn,hin_Deva,"Designers may match oar length to the amount of space provided for oar storage in the boat.
","नाव में पतवार भंडारण के लिए प्रदान की गई जगह की मात्रा के मुताबिक डिज़ाइनकार पतवार की लंबाई तय करते हैं।
"
eng_Latn,hin_Deva,"Service alternates game by game between the two players or teams.
","सर्विस बारी-बारी से दो खिलाड़ियों या टीमों के बीच बदलती है।
"
eng_Latn,hin_Deva,"Carnatic music does not define a fixed laya to songs, but traditionally some songs have been sung fast or slow and are categorized that way.
","कर्नाटिक संगीत एक निश्चित लय के गानों से परिभाषित नहीं होता है, लेकिन पारंपरिक रूप से कुछ गानों को तेजी से या धीमी गति से गाया जाता है और इस तरह से वर्गीकृत किया जाता है।
"
eng_Latn,hin_Deva,"Up to thirty five may have been hurt in the attack, but the number of injuries is not yet clear.
","हमले में कम से कम पैंतीस लोग घायल हुए हैं, लेकिन घायलों की संख्या अभी स्पष्ट नहीं है।
"
eng_Latn,hin_Deva,"Pantic was last seen at a Perry Bridge farm on April 10, 2019.
","पैंटिक को आखिरी बार 10 अप्रैल, 2019 को पेरी ब्रिज फार्म में देखा गया था।
"
eng_Latn,hin_Deva,"An inherited condition called Wilson's disease causes the body to retain copper, since it is not excreted by the liver into the bile.
","विल्सन रोग नामक एक वंशागत स्थिति के कारण शरीर में तांबा बना रहता है, क्योंकि यह यकृत द्वारा पित्त में उत्सर्जित नहीं होता है।
"
eng_Latn,hin_Deva,"A Schima Wallichii tree has a depression on its trunk.
","चिलौनी वृक्ष के तने पर एक खड्डा होता है।
"
eng_Latn,hin_Deva,"Spokeswoman Judith Sluiter said: ""It is the same as it was before, light threat. ""
","प्रवक्ता जूडिथ स्लूटर ने कहा: ""यह वैसा ही है जैसा पहले था, हल्का खतरा।""
"
eng_Latn,hin_Deva,"Being a perennial source of water, a dam is constructed on the downstream side.
","पानी का एक नित्य स्रोत होने के कारण, नीचे की ओर एक बाँध का निर्माण किया गया है।
"
eng_Latn,hin_Deva,"This is important in a small tender which may be heavily laden with passengers, limiting the swing of the oars.
","पतवारों के दोलन को सीमित कर देने के कारण यह यात्रियों से भरे छोटे जहाज़ में महत्वपूर्ण है।
"
eng_Latn,hin_Deva,"Hinduism itself encourages any being to reach their own self-realization either through Bhagavan or through other means of devotion and meditation.
","हिंदू धर्म स्वयं किसी भी प्राणी को भगवान के माध्यम से या भक्ति और ध्यान के अन्य माध्यमों से अपने आत्मसिद्धि तक पहुँचने के लिए प्रोत्साहित करता है।
"
eng_Latn,hin_Deva,"Men perform on two bars executing a series of swings, balances, and releases that require great strength and coordination.
","पुरुष दो बार पर प्रदर्शन करते हैं जिसमें कई तरह से झूलना, संतुलन करना और छोड़ना शामिल है जिनके लिए बहुत ताकत और समन्वय की आवश्यकता होती है।
"
eng_Latn,hin_Deva,"The first World Championships were held in 1964.
","पहली विश्व चैम्पियनशिप 1964 में आयोजित की गई थी।
"
eng_Latn,hin_Deva,"The scores are marked in a similar manner to individual trampolines.
","व्यक्तिगत ट्रैम्पोलिँस के समान तरीके से अंक दिए जाते हैं।
"
eng_Latn,hin_Deva,"This will thin out over the course of the ride.
","यात्रा के दौरान यह कम सघन हो जाएगा।
"
eng_Latn,hin_Deva,"The artist usually sings the requests, and it helps in exhibiting the artist's broad knowledge of the several thousand kritis that are in existence.
","कलाकार आमतौर पर अनुरोध किए हुए गीत गाता है और यह मौजूद कई हजार कृतियों के बारे में कलाकार के व्यापक ज्ञान को प्रदर्शित करने में मदद करता है।
"
eng_Latn,hin_Deva,"Bagavathar's next film was his first own production film under the banner Trichy Thyagaraja Films, ""Sathyaseelan"" (1936).
","भागवदर की अगली फिल्म त्रिची त्यागराज फिल्म्स के बैनर तले उनकी पहली खुद की निर्मित फिल्म सत्यशीलन (1936) थी।
"
eng_Latn,hin_Deva,"Apart from Rugby football, the public school codes have barely been played beyond the confines of each school's playing fields.
","रग्बी फुटबॉल के अलावा, सार्वजनिक स्कूल प्रारूप शायद ही प्रत्येक स्कूल के खेल के मैदान की सीमा के पार खेले गए हैं।
"
eng_Latn,hin_Deva,"Tom Wills played Rugby football in England before founding Australian rules football.
","टॉम विल्स ने ऑस्ट्रेलियाई नियम फ़ुटबॉल की स्थापना से पहले इंग्लैंड में रग्बी फ़ुटबॉल खेला था।
"
eng_Latn,hin_Deva,"Kunnisseri Veettil Raman Mani (1 January 1971 - 6 March 2016), better known by his stage name Kalabhavan Mani, was an Indian actor and singer.
","कुन्निसेरी वीट्टिल रमन मणि (1 जनवरी 1971-6 मार्च 2016), जिन्हें उनके मंचीय नाम कलाभवन मणि के नाम से जाना जाता है, एक भारतीय अभिनेता और गायक थे।
"
eng_Latn,hin_Deva,"Known for her unconventional body of work, she is the recipient of such accolades as a National Film Award, a Filmfare Award, and two Screen Awards.
","अपने अपरंपरागत काम के लिए जानी जाने वाली, उन्हें राष्ट्रीय फिल्म पुरस्कार, एक फिल्मफेयर पुरस्कार और दो स्क्रीन पुरस्कार जैसे पुरस्कारों से सम्मानित किया गया है।
"
eng_Latn,hin_Deva,"Jaya Prada continued to act as a heroine mainly opposite Amitabh and Jeetendra during the early 1990s.
","जयाप्रदा ने 1990 के दशक की शुरुआत में मुख्य रूप से अमिताभ और जितेंद्र के साथ एक नायिका के रूप में अभिनय करना जारी रखा।
"
eng_Latn,hin_Deva,"The recipient of several awards, including four National Film Awards and five Filmfare Awards, she has featured six times in Forbes India's Celebrity 100 list.
","चार राष्ट्रीय फिल्म पुरस्कारों और पांच फिल्मफेयर पुरस्कारों सहित कई पुरस्कारों की प्राप्तकर्ता, उन्हें फोर्ब्स इंडिया की सेलिब्रिटी 100 सूची में छह बार शामिल किया गया है।
"
eng_Latn,hin_Deva,"He also sang duets with Lata Mangeshkar, Manna Dey, Mahendra Kapoor, Geeta Dutt, Mohammed Rafi, Sulakshana Pandit, S. Janaki etc.
","उन्होंने लता मंगेशकर, मन्ना डे, महेंद्र कपूर, गीता दत्त, मोहम्मद रफी, सुलक्षणा पंडित, एस. जानकी आदि के साथ भी युगल गीत गाए।
"
eng_Latn,hin_Deva,"In tradition, the hair from birth is associated with undesirable traits from past lives.
","परंपरा के अनुसार, जन्म के समय के बाल पिछले जीवन के अवांछनीय लक्षणों से जुड़े होते हैं।
"
eng_Latn,hin_Deva,"The MST regional coordinator Jaime Amorim has been invited to go to the town Police Station and explain to the police that the MST has already denounced Oliveira Rodrigues.
","एम.एस.टी. क्षेत्रीय समन्वयक जेमी अमोरिम को टाउन पुलिस स्टेशन जाने और पुलिस को समझाने के लिए आमंत्रित किया गया है कि एम.एस.टी. ने पहले ही ओलिवेरा रोड्रिगएज़ की निंदा की है।
"
eng_Latn,hin_Deva,"Members of the MST destroyed the car with scythes, and set fire to it.
","एम.एस.टी. के सदस्यों ने दराँतियों से कार को नष्ट कर दिया और उसमें आग लगा दी।
"
eng_Latn,hin_Deva,"The direct forms generally mean ""to become"" while the associative forms mean ""to have. ""
","प्रत्यक्ष रूपों का अर्थ आम तौर पर ""बनना"" होता है जबकि सहयोगी रूपों का अर्थ ""होना"" होता है।
"
eng_Latn,hin_Deva,"Signs include epithelial defects and edema, and often redness of the eye.
","संकेतों में उपकला दोष और शोफ, और अक्सर आंख में लालिमा शामिल होती है।
"
eng_Latn,hin_Deva,"Typically, treatment for this condition requires a team of specialists and surgery.
","आमतौर पर, इस स्थिति के उपचार के लिए विशेषज्ञों के एक दल और सर्जरी की आवश्यकता होती है।
"
eng_Latn,hin_Deva,"Among the artefacts discovered were beautiful glazed faience beads.
","पाई गई कलाकृतियों में सुंदर चमकीले फ़ायेंस मनका थे।
"
eng_Latn,hin_Deva,"This date is shown for a selection of years, according to the Umm al-Qura Calendar of Saudi Arabia, in the table below.
","इस तारीख को सऊदी अरब के उम्म अल-कुरा कैलेंडर के अनुसार कुछ वर्षों के लिए नीचे दी गई तालिका में दिखाया गया है।
"
eng_Latn,hin_Deva,"The child's head is shaven and the hair is then symbolically offered to the holy river.
","बच्चे का सिर मुंडवाया जाता है और फिर बाल प्रतीकात्मक रूप से पवित्र नदी को अर्पित किए जाते हैं।
"
eng_Latn,hin_Deva,"The court does not have the ability to impose the death penalty, but it can impose a life sentence on Duch.
","अदालत को मृत्युदंड देने की क्षमता नहीं है, लेकिन वह डच को आजीवन कारावास की सजा दे सकती है।
"
eng_Latn,hin_Deva,"Pain from appendicitis may begin as dull pain around the navel.
","एप्पेंडिसाइटिस के कारण दर्द नाभि के आस-पास हल्के दर्द के रूप में शुरू हो सकता है।
"
eng_Latn,hin_Deva,"In the late 19th century and early 20th century, asbestos was considered an ideal material for use in the construction industry.
","19वीं सदी के अंत और 20वीं सदी की शुरुआत में, एस्बेस्टॉस को निर्माण उद्योग में उपयोग के लिए एक आदर्श सामग्री माना जाता था।
"
eng_Latn,hin_Deva,"This parameter assesses whether the cell nuclei are uniform like those in normal breast duct epithelial cells, or whether they are larger, darker, or irregular.
","यह मानदंड मूल्यांकन करता है कि क्या कोशिका नाभिक समान हैं जैसी सामान्य ब्रेस्ट डक्ट एपिथीलियल में होती है या क्या वे बड़ी, गहरे रंग वाली और अनियमित हैं।
"
eng_Latn,hin_Deva,"Chalazion removal surgery is performed under local or general anesthesia.
","पलकों पर गाँठ हटाने की सर्जरी स्थानीय या सामान्य एनेस्थीसिया देकर किया जाता है।
"
eng_Latn,hin_Deva,"However, like India, the two communities' relationship remains tense and occasional communal violence has occurred, such as in the aftermath of Babri Mosque demolition.
","हालाँकि, भारत की तरह, दोनों समुदायों के संबंध तनावपूर्ण बने हुए हैं और कभी-कभी सांप्रदायिक हिंसा हुई है, जैसे कि बाबरी मस्जिद विध्वंस के बाद हुई थी।
"
eng_Latn,hin_Deva,"Alabama Chief Justice Roy Moore had told judges not to issue licenses.
","ऐलबामा के मुख्य न्यायाधीश रॉय मूर ने न्यायाधीशों से लाइसेंस जारी न करने के लिए कहा था।
"
eng_Latn,hin_Deva,"Leh and Kargil districts now each have their own locally elected Hill Councils with some control over local policy and development funds.
","लेह और कारगिल जिलों में से प्रत्येक की अपनी स्थानीय रूप से निर्वाचित पर्वतीय परिषदें हैं जिनका स्थानीय नीति और विकास निधियों पर थोड़ा-बहुत नियंत्रण है।
"
eng_Latn,hin_Deva,"The city planners were deeply attached to the lake.
","शहर के योजनाकारों को झील से बहुत लगाव था।
"
eng_Latn,hin_Deva,"Of the 12 the remaining in custody, two boys aged 16 and 17, and two men aged 24 and 25, were arrested on suspicion of murder.
","शेष 12 जो हिरासत में रहे आए, उनमें से 16 और 17 वर्ष की आयु के दो लड़कों और 24 और 25 वर्ष की आयु के दो पुरुषों को हत्या के संदेह में गिरफ्तार किया गया था।
"
eng_Latn,hin_Deva,"He was a fast-medium bowler and a hard-hitting middle-order batsman and was named by Wisden as the Indian Cricketer of the Century in 2002.
","वह एक तेज-मध्यम गेंदबाज और एक मध्य-क्रम के ताबड़-तोड़ बल्लेबाज थे और उन्हें 2002 में विजडन द्वारा भारतीय क्रिकेटर ऑफ द सेंचुरी के रूप में नामित किया गया था।
"
eng_Latn,hin_Deva,"He erected many buildings, including mosques, khanqahs, dargahs and a reservoir for pilgrims.
","उन्होंने मस्जिदों, खानकाहों, दरगाहों और तीर्थयात्रियों के लिए एक जलाशय सहित कई इमारतों का निर्माण किया।
"
eng_Latn,hin_Deva,"Since mounting a rudder on the square stern is very easy, such canoes often are adapted for sailing.
","चूंकि चौकोर किनारे पर पतवार लगाना बहुत आसान होता है, इसलिए ऐसे कैनो में नौचालन के लिए अक्सर ऐसी तब्दीलियाँ की जाती हैं।
"
eng_Latn,hin_Deva,"Gopad is the major tribute of Son and originates about 10 miles North of Mendra village.
","गोपद, सोन की प्रमुख सहायक नदी है और मेंद्रा गाँव से लगभग 16 कि.मी. उत्तर में में उसका स्रोत है।
"
eng_Latn,hin_Deva,"After a lengthy journey from Herat, the two met in Qazvin where a large feast and parties were held for the event.
","हेरात से एक लंबी यात्रा के बाद, दोनों काज़विन में मिले, जहाँ इस उपलक्ष में एक बड़ी दावत और समारोह का आयोजन किया गया था।
"
eng_Latn,hin_Deva,"The learning texts and exercises are more or less uniform across all the South Indian states.
","दक्षिण भारत के सभी राज्यों में याद करने योग्य पाठ्य सामग्री और अभ्यास लगभग एक समान हैं।
"
eng_Latn,hin_Deva,"An aspect of Hindustani music going back to Sufi times is the tradition of religious neutrality: Muslim ustads may sing compositions in praise of Hindu deities and vice versa.
","सूफी काल से हिंदुस्तानी संगीत का एक पहलू धार्मिक तटस्थता की परंपरा हैः मुस्लिम उस्ताद हिंदू देवताओं की प्रशंसा में स्तुतियाँ गा सकते हैं और इसके विपरीत भी होता है।
"
eng_Latn,hin_Deva,"Gandharvas are presented as spirits who are musical masters, and the Gandharva style looks to music primarily for pleasure, accompanied by the soma rasa.
","गंधर्वों को संगीतज्ञ आत्माओं के रूप में प्रस्तुत किया जाता है, और गंधर्व शैली संगीत और सोम रस को मुख्य रूप से आनंदित करने के माध्यम के रूप में देखती है।
"
eng_Latn,hin_Deva,"It is believed by the local people that this fall is haunted.
","यहाँ के लोगों का मानना है कि इस जलप्रपात पर भूतों का साया है।
"
eng_Latn,hin_Deva,"It is approximately 5km from Tarnam Khurd, near Neredigonda of Adilabad district.
","यह आदिलाबाद जिले के नेरेडीगोंडा के पास तरनाम खुर्द से लगभग 5 कि.मी. दूर है।
"
eng_Latn,hin_Deva,"Matya talam refers to the group of talams that consist of 1 laghu, followed by 1 dhrutam, followed by 1 laghu.
","माटय ताल से उन तालों के समूहों को संदर्भित करते हैं जिसमें 1 लघु, उसके बाद 1 धृतम् और उसके बाद 1 लघु होता है।
"
eng_Latn,hin_Deva,"In Western music, it is the equivalent of the consonant.
","पश्चिमी संगीत में, यह व्यंजन के बराबर है।
"
eng_Latn,hin_Deva,"Oars, sometimes referred to as blades, are used to propel the boat.
","कभी-कभी ब्लेड कहे जाने वाले चप्पू का उपयोग नाव को चलाने के लिए किया जाता है।
"
eng_Latn,hin_Deva,"Frequently, amblyopia is associated with a combination of anisometropia and strabismus.
","अक्सर, एंबिल्योपिया, एनिसोमेट्रोपिया और स्ट्रैबिस्मस के संयोजन से संबंधित है।
"
eng_Latn,hin_Deva,"He is scheduled to return to court on March 8 of next year for a committal mention.
","वह अगले साल 8 मार्च को एक कमिटल मेंशन के लिए अदालत में वापस आने वाला है।
"
eng_Latn,hin_Deva,"People light rows of lamps on their balconies.
","लोग अपने आँगन में दीयों को पंक्तियों में लगा कर जलाते हैं।
"
eng_Latn,hin_Deva,"Noted Gandhian and atheist Lavanam was the interpreter for Bhave during his land reform movement in Andhra Pradesh and parts of Orissa.
","प्रसिद्ध गाँधीवादी और नास्तिक लवनम आंध्र प्रदेश और उड़ीसा के कुछ हिस्सों में अपने भूमि सुधार आंदोलन के दौरान भावे के लिए व्याख्याकार थे।
"
eng_Latn,hin_Deva,"His eleven-year reign was marked by a constant struggle against the Mughals.
","उनके ग्यारह साल के शासनकाल में उन्हें मुगलों के खिलाफ निरंतर संघर्ष करते रहना पड़ा था।
"
eng_Latn,hin_Deva,"The conjunctiva is highly vascularised, with many microvessels easily accessible for imaging studies.
","कंजक्टिवा अत्यधिक संवहनी है, इसमें कई सूक्ष्म वाहिकाएँ हैं जो इमेजिंग अध्ययन के लिए आसानी से पहुँची जा सकती हैं।
"
eng_Latn,hin_Deva,"Illayaraja made Malaysia Vasudevan sing songs of all types and genres.
","इलैयाराजा ने मलेशिया वासुदेवन से सभी प्रकार और शैलियों के गीत गवाए हैं।
"
eng_Latn,hin_Deva,"He is the oldest person in New Zealand to be sentenced to prison.
","वह जेल की सजा पाने वाले न्यूजीलैंड के सबसे उम्रदराज़ व्यक्ति हैं।
"
eng_Latn,hin_Deva,"British Foreign Secretary Jack Straw said there was ""no excuse, no justification for terrorism of any kind"".
","ब्रिटिश विदेश सचिव जैक स्ट्रॉ ने कहा कि ""कोई बहाना, कोई औचित्य नहीं, किसी भी तरह के आतंकवाद के लिए""।
"
eng_Latn,hin_Deva,"Ghanta Naveen Babu, known professionally as Nani, is an Indian actor, producer, and television presenter primarily known for his work in Telugu cinema.
","घांटा नवीन बाबू, जिन्हें पेशेवर रूप से नानी के नाम से जाना जाता है, एक भारतीय अभिनेता, निर्माता और टेलीविजन प्रस्तोता हैं, जो मुख्य रूप से तेलुगु सिनेमा में अपने काम के लिए जाने जाते हैं।
"
eng_Latn,hin_Deva,"Municipal Corporations in Odisha include Bhubaneswar, Cuttack, Berhampur, Sambalpur and Rourkela.
","ओडिशा में नगर निगमों में भुवनेश्वर, कटक, बेरहामपुर, संबलपुर और राउरकेला शामिल हैं।
"
eng_Latn,hin_Deva,"After submitting your application, you should receive a registration certificate within several business days.
","आवेदन पत्र जमा करने के बाद, आपको कुछ ही कार्य-दिवसों के भीतर एक पंजीकरण प्रमाण पत्र प्राप्त होना चाहिए।
"
eng_Latn,hin_Deva,"The Kalyanji Anandji song ""Kasme Waade Pyaar Wafaa"" was picturised on him.
","कल्याणजी-आनंदजी का गीत 'कस्मे वादे प्यार वफा' उन पर फिल्माया गया था।
"
eng_Latn,hin_Deva,"He received his first Filmfare Award for Upkar.
","उपकार के लिए उन्हें अपना पहला फिल्मफेयर पुरस्कार मिला।
"
eng_Latn,hin_Deva,"Nani will be next seen in Vivek Athreya directorial Ante Sundaraniki alongside Malayalam actress Nazriya Nazim, making her Telugu Debut.
","नानी अगली बार विवेक अत्रेय द्वारा निर्देशित फिल्म आंते सुंदरानिकी में तेलुगु में पदार्पण करने वाली मलयालम अभिनेत्री नाज़रिया नज़ीम के साथ दिखाई देंगे।
"
eng_Latn,hin_Deva,"Shah played Mohit, the drunken coach to a deaf and mute boy in Iqbal.
","इस फिल्म में शाह ने नशे में धुत मोहित का किरदार निभाया था, जो इकबाल में एक मूक और बधिर लड़के का कोच था।
"
eng_Latn,hin_Deva,"Shah has performed with his theatre troupe in places such as New Delhi, Mumbai, Bangalore, and Lahore.
","शाह ने अपनी नाट्य- मंडली के साथ नई दिल्ली, मुंबई, बैंगलोर और लाहौर जैसे स्थानों पर प्रदर्शन किया है।
"
eng_Latn,hin_Deva,"She was a Member of State Film Awards Committee for two years.
","वह दो वर्षों तक राज्य फिल्म पुरस्कार समिति की सदस्या थीं।
"
eng_Latn,hin_Deva,"It has three pitch possibilities, namely Shuddha, Chatushruti, and Shatshruti.
","यह तीन सुरों में गया जा सकता है, शुद्ध, चतुश्रुति और शतश्रुति।
"
eng_Latn,hin_Deva,"The fourth swaram in the scale is Madhyamam.
","सप्तक में चौथा स्वर मध्यम है।
"
eng_Latn,hin_Deva,"In Malabar villages, this used to be celebrated as the victory over a demon.
","मालाबार के गाँवों में इसे राक्षस पर विजय प्राप्त करने के अवसर के रूप में मनाया जाता था।
"
eng_Latn,hin_Deva,"Ten American soldiers were killed when a CH-47 Chinook helicopter crashed near the Afghanistan-Pakistan border close to a landing zone in the Kunar province.
","कुनार प्रांत में अफगानिस्तान-पाकिस्तान सीमा के पास हवाई जहाज को जमीन पर उतारने के क्षेत्र के पास  एक सी.एच. -47 चिनूक हेलीकॉप्टर के दुर्घटनाग्रस्त होने से दस अमेरिकी सैनिक मारे गए थे।
"
eng_Latn,hin_Deva,"The action is a part of a police operation against drug dealers.
","यह कार्रवाई ड्रग डीलरों के खिलाफ पुलिस की कार्रवाई का हिस्सा है।
"
eng_Latn,hin_Deva,"Al Jazeera's website was blocked in Saudi Arabia and the UAE in late May, amid controversy over remarks allegedly made by Qatar.
","कतर द्वारा कथित रूप से की गई टिप्पणियों पर विवाद के बीच मई के अंत में अल जज़ीरा की वेबसाइट को सऊदी अरब और यू.ए.ई. में अवरुद्ध कर दिया गया था।
"
eng_Latn,hin_Deva,"Asbestosis is a chronic lung disease caused by scarring of lung tissue, which results from prolonged exposure to asbestos.
","एस्बेस्टोसिस एक दीर्घकालिक फेफड़ों की बीमारी है जो लंबे समय तक एस्बेस्टोस के संपर्क में आने के परिणामस्वरूप फेफड़ों के ऊतकों में हुए घाव के कारण होती है।
"
eng_Latn,hin_Deva,"The projecting concretions can be removed if they are causing concerning symptoms.
","यदि उनके कारण चिंताजनक लक्षण पैदा हो रहे हैं तो उन गिल्टियों को हटाया जा सकता है।
"
eng_Latn,hin_Deva,"The Frenchman, who is in his 70s, is still being held hostage; the pair were taken at gunpoint near Mali and Algerian borders.
","उस फ्रांसीसी को, जो 70 से 80 वर्ष का है, अभी भी बंधक बनाकर रखा गया है; उन दोनों को माली और अल्जीरियाई सीमाओं के पास बंदूक की नोक पर पकड़ा गया था।
"
eng_Latn,hin_Deva,"Many parts of the Indian subcontinent were governed by the British East India Company, which nominally acted as the agent of the Mughal emperor.
","भारतीय उपमहाद्वीप के कई हिस्से ब्रिटिश ईस्ट इंडिया कंपनी द्वारा शासित थे, जो नाममात्र के लिए मुगल सम्राट के एजेंट के रूप में कार्य करते थे।
"
eng_Latn,hin_Deva,"If a significant error occurs, the damaged cell can self-destruct through programmed cell death, termed apoptosis.
","यदि एक महत्वपूर्ण त्रुटि होती है, तो क्षतिग्रस्त कोशिका क्रमादेशित कोशिका मृत्यु के माध्यम से आत्म-विनाश कर सकती है, जिसे एपोप्टोसिस कहा जाता है।
"
eng_Latn,hin_Deva,"Ahilya Bai's capital at Maheshwar was the scene of literary, musical, artistic and industrial enterprise.
","अहिल्या बाई की राजधानी महेश्वर साहित्यिक, संगीत, कला और औद्योगिक उद्यम का स्थान था।
"
eng_Latn,hin_Deva,"In 2018, Meera made a comeback after a gap of two years with a guest appearance in Kalidas Jayaram starrer Poomaram directed by Abrid Shine.
","2018 में, मीरा ने दो साल के अंतराल के बाद अब्रिद शाइन द्वारा निर्देशित कालिदास जयराम अभिनीत फिल्म पूमरम में अतिथि भूमिका के साथ वापसी की।
"
eng_Latn,hin_Deva,"The orange colour which depicts tranquility is sometimes used so that strong energy flows everywhere.
","नारंगी रंग जो की शांति को दर्शाता है, कभी-कभी उपयोग किया जाता है ताकि हर जगह प्रगाढ़ ऊर्जा का प्रवाह हो।
"
eng_Latn,hin_Deva,"The type of cough may help in the diagnosis.
","खाँसी का प्रकार निदान में मदद कर सकता है।
"
eng_Latn,hin_Deva,"The best option is to take a government-approved forest jeep which goes through private estates.
","सबसे अच्छा विकल्प सरकार द्वारा अनुमोदित वन जीप का उपयोग करना है जो निजी क्षेत्रों से हो कर जाती है।
"
eng_Latn,hin_Deva,"The waterfall is 10 kilometers away from Kemmangundi hill station.
","यह जलप्रपात केम्मनगुंडी हिल स्टेशन से 10 किलोमीटर दूर है।
"
eng_Latn,hin_Deva,"Many specific diseases directly or indirectly cause immunosuppression.
","कई विशिष्ट रोग प्रत्यक्ष या अप्रत्यक्ष रूप से प्रतिरक्षादमन का कारण बनते हैं।
"
eng_Latn,hin_Deva,"After Gopala II, Dharmapala's line came to an end and Dharmapala's younger brother, Vakapala's lineage assumed the throne.
","गोपाल द्वितीय के बाद, धर्मपाल का वंश समाप्त हो गया और धर्मपाल के छोटे भाई, वाकापाल के वंश ने गद्दी ग्रहण की।
"
eng_Latn,hin_Deva,"Non-racing cycling sports include artistic cycling, cycle polo, freestyle BMX and mountain bike trials.
","गैर-रेसिंग साइक्लिंग खेलों में कलात्मक साइक्लिंग, साइकिल पोलो, फ्रीस्टाइल बी.एम.एक्स. और पर्वतीय  बाइक ट्रायल शामिल हैं।
"
eng_Latn,hin_Deva,"In jujutsu, practitioners train in the use of many potentially fatal or crippling moves, such as joint-locking throws.
","जुजित्सु में, अभ्यासकर्ता कई संभावित घातक या अशक्त कर देने वाली चालों के उपयोग के लिए प्रशिक्षित किए जाते हैं, जैसे कि जॉइंट-लॉकिंग थ्रो।
"
eng_Latn,hin_Deva,"Considered to be an endemic Indian species, the lesser florican, which once lived throughout the country, has become endangered in recent decades.
","भारतीय मूल प्रजातियों में से एक माना जाने वाला, यह खरमोर, एक समय  पर पूरे देश में पाया जाता है, हाल के दशकों में लुप्तप्रायः हो गया है।
"
eng_Latn,hin_Deva,"Her grandson, Sharman Joshi, convinces her to change.
","उनका दोहता, शरमन जोशी, उन्हें बदलने के लिए आश्वस्त करते हैं।
"
eng_Latn,hin_Deva,"After assassinating his family, the police officer committed suicide.
","अपने परिवार की हत्या करने के बाद, पुलिस अधिकारी ने आत्महत्या कर ली।
"
eng_Latn,hin_Deva,"At least 2, 500 of the American soldiers are also involved with Operation Mountain Lion.
","कम से कम 2,500 अमरीकी सैनिक ऑपरेशन माउंटेन लायन के साथ भी जुड़े हैं।
"
eng_Latn,hin_Deva,"Three busts in total were made in a period of nearly one month.
","लगभग एक महीने की अवधि में कुल तीन आवक्ष प्रतिमाएं बनाई गईं।
"
eng_Latn,hin_Deva,"Local politician Khaled Pashtun said he was skeptical about the Taliban's involvement.
","स्थानीय राजनेता खालिद पश्तून ने कहा कि उन्हें तालिबान के शामिल होने पर संदेह है।
"
eng_Latn,hin_Deva,"An Algerian driver has been released by his hostage takers in Niger.
","एक अल्जीरियाई ड्राइवर को नाइजर में उसे बंधक बनाने वालों ने रिहा कर दिया है।
"
eng_Latn,hin_Deva,"The paralysis is of the infranuclear or lower motor neuron type.
","पक्षाघात इन्फ्रान्यूक्लियर या निचले मोटर न्यूरॉन प्रकार का होता है।
"
eng_Latn,hin_Deva,"The cancellation of the 2008 edition does not endanger the future of the Dakar.
","2008 के संस्करण को रद्द करने से दकार के भविष्य को कोई खतरा नहीं है।
"
eng_Latn,hin_Deva,"Nur Jahan married her daughter to Shahryar, Jahangir's youngest son from his concubine, in the hope of having a living male heir to the throne when Jahangir died.
","नूरजहाँ ने अपनी बेटी की शादी जहाँगीर  एवं जहांगीर की सहवासिनी से हुए उसके सबसे छोटे बेटे, शहरयार से की इस आशा में कि जहाँगीर की मृत्यु होने पर सिंहासन के लिए एक जीवित पुरुष उत्तराधिकारी रहेगा।
"
eng_Latn,hin_Deva,"For, as Shankar explained, 90 percent of all the music played was improvised.
","क्योंकि, जैसा कि शंकर ने समझाया, बजाये जाने वाले सभी संगीत का 90 प्रतिशत कामचलाऊ था।
"
eng_Latn,hin_Deva,"He took over as Chairman of Tata Sons from his second cousin Nowroji Saklatwala.
","उन्होंने अपने पिता के चचेरे भाई के लड़के नौरोजी सकलतवाला से टाटा संस के अध्यक्ष के रूप में पदभार संभाला।
"
eng_Latn,hin_Deva,"No batons are used for this particular relay.
","इस विशेष रिले के लिए किसी बैटन का उपयोग नहीं किया जाता है।
"
eng_Latn,hin_Deva,"Without a ballast keel, multihulls can go in shallow waters where monohulls can not.
","स्थिरक भार के बिना, एकाधिक ढाँचे वाली नौकाएँ उथले पानी में जा सकती हैं जहां एकल ढाँचे वाली नौकाएँ नहीं जा सकतीं।
"
eng_Latn,hin_Deva,"It is located 42km from the nearest city, Tirunelveli.
","यह निकटतम शहर तिरुनेलवेली से 42 किमी दूर स्थित है।
"
eng_Latn,hin_Deva,"So much so that Pierre Jeanneret's ashes were immersed in the lake in 1970 at his niece's request.
","यहाँ तक कि पियरे जेनेरेट की अस्थियों को उनकी भतीजी के अनुरोध पर 1970 में झील में विसर्जित कर दिया गया था।
"
eng_Latn,hin_Deva,"Buying in bulk saves on costs in the long run.
","थोक में खरीदारी करना दीर्घावधि में लागत पर बचत करता है।
"
eng_Latn,hin_Deva,"During winter (November - February), the night temperature may come down to 18 degrees Celcius.
","सर्दियों (नवंबर - फरवरी) के दौरान, रात का तापमान 18 डिग्री सेल्सियस तक गिर सकता है।
"
eng_Latn,hin_Deva,"It falls under Semariya, a town in the Rewa district.
","यह रीवा जिले के सेमरिया शहर के अंतर्गत आता है।
"
